EventID,EmployeeID,EventType,EventDate,Detail
EVT-HIRE-E01172,E01172,Hire,2022-12-16,
EVT-HIRE-E01173,E01173,Hire,2024-04-10,
EVT-HIRE-E01174,E01174,Hire,2022-10-31,
EVT-HIRE-E01175,E01175,Hire,2020-12-20,
EVT-EXIT-E01175,E01175,Exit,2021-01-26,Resigned
EVT-HIRE-E01176,E01176,Hire,2022-11-25,
EVT-HIRE-E01177,E01177,Hire,2025-04-28,
EVT-HIRE-E01178,E01178,Hire,2022-06-19,
EVT-HIRE-E01179,E01179,Hire,2020-04-04,
EVT-HIRE-E01180,E01180,Hire,2022-07-22,
EVT-HIRE-E01181,E01181,Hire,2021-09-04,
EVT-HIRE-E01182,E01182,Hire,2022-02-07,
EVT-HIRE-E01183,E01183,Hire,2023-10-26,
EVT-HIRE-E01184,E01184,Hire,2022-04-08,
EVT-HIRE-E01185,E01185,Hire,2020-01-06,
EVT-HIRE-E01186,E01186,Hire,2023-11-19,
EVT-EXIT-E01186,E01186,Exit,2024-04-05,Performance / Termination
EVT-HIRE-E01187,E01187,Hire,2025-01-04,
EVT-EXIT-E01187,E01187,Exit,2025-04-23,Resigned
EVT-HIRE-E01188,E01188,Hire,2023-11-14,
EVT-EXIT-E01188,E01188,Exit,2023-12-14,Relocation
EVT-HIRE-E01189,E01189,Hire,2021-06-05,
EVT-HIRE-E01190,E01190,Hire,2023-12-20,
EVT-HIRE-E01191,E01191,Hire,2021-10-07,
EVT-HIRE-E01192,E01192,Hire,2024-08-22,
EVT-EXIT-E01192,E01192,Exit,2024-10-17,Resigned
EVT-HIRE-E01193,E01193,Hire,2022-04-22,
EVT-HIRE-E01194,E01194,Hire,2022-11-28,
EVT-HIRE-E01195,E01195,Hire,2021-05-20,
EVT-HIRE-E01196,E01196,Hire,2024-08-30,
EVT-EXIT-E01196,E01196,Exit,2024-10-18,Retirement
EVT-HIRE-E01197,E01197,Hire,2025-09-21,
EVT-EXIT-E01197,E01197,Exit,2025-12-30,Resigned
EVT-HIRE-E01198,E01198,Hire,2025-05-11,
EVT-HIRE-E01199,E01199,Hire,2024-04-14,
EVT-HIRE-E01200,E01200,Hire,2023-07-16,
EVT-HIRE-E01201,E01201,Hire,2021-06-05,
EVT-EXIT-E01201,E01201,Exit,2021-10-21,Performance / Termination
EVT-HIRE-E01202,E01202,Hire,2024-11-23,
EVT-HIRE-E01203,E01203,Hire,2025-04-16,
EVT-HIRE-E01204,E01204,Hire,2020-06-08,
EVT-HIRE-E01205,E01205,Hire,2022-05-18,
EVT-EXIT-E01205,E01205,Exit,2022-09-06,Resigned
EVT-HIRE-E01206,E01206,Hire,2024-08-11,
EVT-HIRE-E01207,E01207,Hire,2024-07-18,
EVT-HIRE-E01208,E01208,Hire,2021-03-17,
EVT-EXIT-E01208,E01208,Exit,2021-07-27,Resigned
EVT-HIRE-E01209,E01209,Hire,2022-02-07,
EVT-HIRE-E01210,E01210,Hire,2024-08-04,
EVT-EXIT-E01210,E01210,Exit,2024-12-07,Resigned
EVT-HIRE-E01211,E01211,Hire,2020-02-04,
EVT-HIRE-E01212,E01212,Hire,2024-06-04,
EVT-HIRE-E01213,E01213,Hire,2023-06-15,
EVT-HIRE-E01214,E01214,Hire,2023-12-16,
EVT-HIRE-E01215,E01215,Hire,2023-02-14,
EVT-HIRE-E01216,E01216,Hire,2025-12-15,
EVT-HIRE-E01217,E01217,Hire,2024-11-06,
EVT-HIRE-E01218,E01218,Hire,2025-05-17,
EVT-EXIT-E01218,E01218,Exit,2025-07-30,Resigned
EVT-HIRE-E01219,E01219,Hire,2020-06-17,
EVT-HIRE-E01220,E01220,Hire,2023-03-10,
EVT-HIRE-E01221,E01221,Hire,2020-12-16,
EVT-HIRE-E01222,E01222,Hire,2023-10-06,
EVT-HIRE-E01223,E01223,Hire,2023-10-10,
EVT-HIRE-E01224,E01224,Hire,2022-02-24,
EVT-HIRE-E01225,E01225,Hire,2021-03-12,
EVT-HIRE-E01226,E01226,Hire,2023-11-23,
EVT-HIRE-E01227,E01227,Hire,2020-06-21,
EVT-HIRE-E01228,E01228,Hire,2022-10-15,
EVT-HIRE-E01229,E01229,Hire,2022-11-23,
EVT-HIRE-E01230,E01230,Hire,2025-08-05,
EVT-HIRE-E01231,E01231,Hire,2024-11-19,
EVT-HIRE-E01232,E01232,Hire,2021-01-28,
EVT-EXIT-E01232,E01232,Exit,2021-06-10,Resigned
EVT-HIRE-E01233,E01233,Hire,2023-10-10,
EVT-HIRE-E01234,E01234,Hire,2021-12-23,
EVT-HIRE-E01235,E01235,Hire,2024-07-25,
EVT-HIRE-E01236,E01236,Hire,2025-11-14,
EVT-HIRE-E01237,E01237,Hire,2023-02-01,
EVT-HIRE-E01238,E01238,Hire,2025-02-13,
EVT-HIRE-E01239,E01239,Hire,2023-10-06,
EVT-HIRE-E01240,E01240,Hire,2020-08-22,
EVT-HIRE-E01241,E01241,Hire,2023-08-17,
EVT-HIRE-E01242,E01242,Hire,2022-11-11,
EVT-EXIT-E01242,E01242,Exit,2023-03-31,Resigned
EVT-HIRE-E01243,E01243,Hire,2025-06-12,
EVT-HIRE-E01244,E01244,Hire,2023-06-13,
EVT-HIRE-E01245,E01245,Hire,2025-05-20,
EVT-EXIT-E01245,E01245,Exit,2025-09-17,Resigned
EVT-HIRE-E01246,E01246,Hire,2024-10-11,
EVT-EXIT-E01246,E01246,Exit,2025-01-11,Performance / Termination
EVT-HIRE-E01247,E01247,Hire,2023-02-17,
EVT-EXIT-E01247,E01247,Exit,2023-05-30,Retirement
EVT-HIRE-E01248,E01248,Hire,2025-06-16,
EVT-EXIT-E01248,E01248,Exit,2025-11-11,Resigned
EVT-HIRE-E01249,E01249,Hire,2021-01-21,
EVT-HIRE-E01250,E01250,Hire,2022-09-07,
EVT-HIRE-E01251,E01251,Hire,2024-06-22,
EVT-HIRE-E01252,E01252,Hire,2022-11-24,
EVT-HIRE-E01253,E01253,Hire,2025-07-13,
EVT-HIRE-E01254,E01254,Hire,2020-09-12,
EVT-HIRE-E01255,E01255,Hire,2022-12-07,
EVT-EXIT-E01255,E01255,Exit,2023-01-17,Resigned
EVT-HIRE-E01256,E01256,Hire,2020-06-24,
EVT-EXIT-E01256,E01256,Exit,2020-10-27,Resigned
EVT-HIRE-E01257,E01257,Hire,2024-02-11,
EVT-HIRE-E01258,E01258,Hire,2020-03-07,
EVT-HIRE-E01259,E01259,Hire,2020-02-28,
EVT-EXIT-E01259,E01259,Exit,2020-06-08,Relocation
EVT-HIRE-E01260,E01260,Hire,2022-02-28,
EVT-HIRE-E01261,E01261,Hire,2020-02-06,
EVT-HIRE-E01262,E01262,Hire,2021-11-26,
EVT-EXIT-E01262,E01262,Exit,2022-02-20,Resigned
EVT-HIRE-E01263,E01263,Hire,2024-12-04,
EVT-HIRE-E01264,E01264,Hire,2024-06-20,
EVT-HIRE-E01265,E01265,Hire,2021-01-03,
EVT-EXIT-E01265,E01265,Exit,2021-03-21,Resigned
EVT-HIRE-E01266,E01266,Hire,2023-07-14,
EVT-HIRE-E01267,E01267,Hire,2020-05-07,
EVT-HIRE-E01268,E01268,Hire,2025-11-24,
EVT-EXIT-E01268,E01268,Exit,2025-12-09,Resigned
EVT-HIRE-E01269,E01269,Hire,2021-10-25,
EVT-HIRE-E01270,E01270,Hire,2024-11-06,
EVT-HIRE-E01271,E01271,Hire,2023-02-06,
EVT-HIRE-E01272,E01272,Hire,2020-10-13,
EVT-HIRE-E01273,E01273,Hire,2025-09-12,
EVT-EXIT-E01273,E01273,Exit,2025-12-30,Layoff
EVT-HIRE-E01274,E01274,Hire,2021-01-04,
EVT-HIRE-E01275,E01275,Hire,2023-09-06,
EVT-HIRE-E01276,E01276,Hire,2022-09-30,
EVT-HIRE-E01277,E01277,Hire,2021-01-04,
EVT-HIRE-E01278,E01278,Hire,2024-06-27,
EVT-HIRE-E01279,E01279,Hire,2025-04-06,
EVT-HIRE-E01280,E01280,Hire,2025-12-07,
EVT-HIRE-E01281,E01281,Hire,2022-02-02,
EVT-HIRE-E01282,E01282,Hire,2020-05-19,
EVT-HIRE-E01283,E01283,Hire,2025-01-22,
EVT-HIRE-E01284,E01284,Hire,2024-02-14,
EVT-EXIT-E01284,E01284,Exit,2024-05-16,Resigned
EVT-HIRE-E01285,E01285,Hire,2023-08-16,
EVT-EXIT-E01285,E01285,Exit,2023-10-13,Retirement
EVT-HIRE-E01286,E01286,Hire,2023-11-01,
EVT-HIRE-E01287,E01287,Hire,2020-12-21,
EVT-HIRE-E01288,E01288,Hire,2023-03-14,
EVT-HIRE-E01289,E01289,Hire,2024-03-12,
EVT-HIRE-E01290,E01290,Hire,2024-06-28,
EVT-EXIT-E01290,E01290,Exit,2024-11-13,Retirement
EVT-HIRE-E01291,E01291,Hire,2020-01-01,
EVT-HIRE-E01292,E01292,Hire,2025-12-21,
EVT-HIRE-E01293,E01293,Hire,2024-06-15,
EVT-HIRE-E01294,E01294,Hire,2025-04-08,
EVT-HIRE-E01295,E01295,Hire,2022-01-23,
EVT-HIRE-E01296,E01296,Hire,2022-08-26,
EVT-HIRE-E01297,E01297,Hire,2022-07-17,
EVT-HIRE-E01298,E01298,Hire,2021-07-29,
EVT-HIRE-E01299,E01299,Hire,2021-07-18,
EVT-HIRE-E01300,E01300,Hire,2025-11-12,
EVT-HIRE-E01301,E01301,Hire,2021-09-05,
EVT-EXIT-E01301,E01301,Exit,2021-12-03,Resigned
EVT-HIRE-E01302,E01302,Hire,2022-12-15,
EVT-HIRE-E01303,E01303,Hire,2021-05-16,
EVT-EXIT-E01303,E01303,Exit,2021-10-11,Resigned
EVT-HIRE-E01304,E01304,Hire,2023-01-17,
EVT-HIRE-E01305,E01305,Hire,2020-03-07,
EVT-HIRE-E01306,E01306,Hire,2025-12-29,
EVT-HIRE-E01307,E01307,Hire,2023-08-14,
EVT-HIRE-E01308,E01308,Hire,2022-11-17,
EVT-HIRE-E01309,E01309,Hire,2021-03-04,
EVT-HIRE-E01310,E01310,Hire,2024-02-07,
EVT-EXIT-E01310,E01310,Exit,2024-05-11,Resigned
EVT-HIRE-E01311,E01311,Hire,2023-09-17,
EVT-HIRE-E01312,E01312,Hire,2023-10-22,
EVT-HIRE-E01313,E01313,Hire,2020-07-28,
EVT-HIRE-E01314,E01314,Hire,2023-06-09,
EVT-HIRE-E01315,E01315,Hire,2022-04-17,
EVT-EXIT-E01315,E01315,Exit,2022-07-08,Performance / Termination
EVT-HIRE-E01316,E01316,Hire,2022-07-18,
EVT-HIRE-E01317,E01317,Hire,2024-08-13,
EVT-HIRE-E01318,E01318,Hire,2020-01-03,
EVT-HIRE-E01319,E01319,Hire,2025-08-20,
EVT-HIRE-E01320,E01320,Hire,2024-07-18,
EVT-EXIT-E01320,E01320,Exit,2024-09-27,Resigned
EVT-HIRE-E01321,E01321,Hire,2024-10-09,
EVT-HIRE-E01322,E01322,Hire,2020-07-01,
EVT-HIRE-E01323,E01323,Hire,2022-08-08,
EVT-EXIT-E01323,E01323,Exit,2022-11-24,Resigned
EVT-HIRE-E01324,E01324,Hire,2020-11-13,
EVT-HIRE-E01325,E01325,Hire,2024-02-01,
EVT-HIRE-E01326,E01326,Hire,2021-01-08,
EVT-HIRE-E01327,E01327,Hire,2021-03-02,
EVT-HIRE-E01328,E01328,Hire,2025-03-12,
EVT-HIRE-E01329,E01329,Hire,2025-12-05,
EVT-HIRE-E01330,E01330,Hire,2021-12-19,
EVT-HIRE-E01331,E01331,Hire,2020-08-13,
EVT-HIRE-E01332,E01332,Hire,2024-11-09,
EVT-HIRE-E01333,E01333,Hire,2024-10-16,
EVT-HIRE-E01334,E01334,Hire,2023-11-05,
EVT-HIRE-E01335,E01335,Hire,2024-10-10,
EVT-HIRE-E01336,E01336,Hire,2022-10-08,
EVT-HIRE-E01337,E01337,Hire,2020-11-02,
EVT-HIRE-E01338,E01338,Hire,2022-03-16,
EVT-HIRE-E01339,E01339,Hire,2025-05-29,
EVT-HIRE-E01340,E01340,Hire,2025-01-21,
EVT-EXIT-E01340,E01340,Exit,2025-03-10,Retirement
EVT-HIRE-E01341,E01341,Hire,2025-06-24,
EVT-HIRE-E01342,E01342,Hire,2021-05-19,
EVT-HIRE-E01343,E01343,Hire,2022-08-24,
EVT-HIRE-E01344,E01344,Hire,2023-06-11,
EVT-EXIT-E01344,E01344,Exit,2023-09-28,Resigned
EVT-HIRE-E01345,E01345,Hire,2025-01-10,
EVT-HIRE-E01346,E01346,Hire,2021-09-26,
EVT-HIRE-E01347,E01347,Hire,2022-05-08,
EVT-HIRE-E01348,E01348,Hire,2025-08-14,
EVT-EXIT-E01348,E01348,Exit,2025-12-28,Resigned
EVT-HIRE-E01349,E01349,Hire,2025-09-24,
EVT-HIRE-E01350,E01350,Hire,2021-03-03,
EVT-EXIT-E01350,E01350,Exit,2021-05-26,Resigned
EVT-HIRE-E01351,E01351,Hire,2021-11-02,
EVT-EXIT-E01351,E01351,Exit,2022-01-16,Resigned
EVT-HIRE-E01352,E01352,Hire,2025-11-15,
EVT-HIRE-E01353,E01353,Hire,2023-02-22,
EVT-HIRE-E01354,E01354,Hire,2021-02-13,
EVT-HIRE-E01355,E01355,Hire,2020-12-21,
EVT-HIRE-E01356,E01356,Hire,2025-08-27,
EVT-EXIT-E01356,E01356,Exit,2025-11-14,Resigned
EVT-HIRE-E01357,E01357,Hire,2024-12-16,
EVT-HIRE-E01358,E01358,Hire,2025-02-19,
EVT-HIRE-E01359,E01359,Hire,2022-05-08,
EVT-HIRE-E01360,E01360,Hire,2021-01-23,
EVT-HIRE-E01361,E01361,Hire,2023-02-03,
EVT-HIRE-E01362,E01362,Hire,2020-03-02,
EVT-EXIT-E01362,E01362,Exit,2020-05-06,Relocation
EVT-HIRE-E01363,E01363,Hire,2020-08-03,
EVT-HIRE-E01364,E01364,Hire,2021-03-09,
EVT-HIRE-E01365,E01365,Hire,2021-10-25,
EVT-HIRE-E01366,E01366,Hire,2025-05-03,
EVT-HIRE-E01367,E01367,Hire,2025-06-16,
EVT-HIRE-E01368,E01368,Hire,2023-06-24,
EVT-HIRE-E01369,E01369,Hire,2025-10-27,
EVT-EXIT-E01369,E01369,Exit,2025-12-30,Retirement
EVT-HIRE-E01370,E01370,Hire,2023-04-14,
EVT-HIRE-E01371,E01371,Hire,2025-07-29,
EVT-HIRE-E01372,E01372,Hire,2021-01-13,
EVT-HIRE-E01373,E01373,Hire,2024-11-24,
EVT-HIRE-E01374,E01374,Hire,2022-06-19,
EVT-HIRE-E01375,E01375,Hire,2025-12-01,
EVT-EXIT-E01375,E01375,Exit,2025-12-16,Resigned
EVT-HIRE-E01376,E01376,Hire,2025-11-11,
EVT-HIRE-E01377,E01377,Hire,2020-09-02,
EVT-HIRE-E01378,E01378,Hire,2020-10-06,
EVT-HIRE-E01379,E01379,Hire,2020-12-24,
EVT-HIRE-E01380,E01380,Hire,2021-01-20,
EVT-HIRE-E01381,E01381,Hire,2025-02-11,
EVT-EXIT-E01381,E01381,Exit,2025-07-04,Resigned
EVT-HIRE-E01382,E01382,Hire,2021-02-02,
EVT-HIRE-E01383,E01383,Hire,2023-12-21,
EVT-HIRE-E01384,E01384,Hire,2023-03-12,
EVT-HIRE-E01385,E01385,Hire,2023-04-18,
EVT-HIRE-E01386,E01386,Hire,2022-04-16,
EVT-HIRE-E01387,E01387,Hire,2020-09-29,
EVT-HIRE-E01388,E01388,Hire,2024-07-18,
EVT-HIRE-E01389,E01389,Hire,2024-12-25,
EVT-HIRE-E01390,E01390,Hire,2023-05-26,
EVT-HIRE-E01391,E01391,Hire,2021-02-13,
EVT-EXIT-E01391,E01391,Exit,2021-06-01,Layoff
EVT-HIRE-E01392,E01392,Hire,2022-06-05,
EVT-HIRE-E01393,E01393,Hire,2020-06-03,
EVT-HIRE-E01394,E01394,Hire,2022-07-05,
EVT-HIRE-E01395,E01395,Hire,2022-03-29,
EVT-HIRE-E01396,E01396,Hire,2022-07-19,
EVT-HIRE-E01397,E01397,Hire,2025-01-08,
EVT-HIRE-E01398,E01398,Hire,2024-05-22,
EVT-HIRE-E01399,E01399,Hire,2020-03-12,
EVT-HIRE-E01400,E01400,Hire,2023-02-16,
EVT-EXIT-E01400,E01400,Exit,2023-07-01,Resigned
EVT-HIRE-E01401,E01401,Hire,2020-05-25,
EVT-HIRE-E01402,E01402,Hire,2025-06-22,
EVT-HIRE-E01403,E01403,Hire,2022-08-24,
EVT-HIRE-E01404,E01404,Hire,2023-06-24,
EVT-HIRE-E01405,E01405,Hire,2021-06-28,
EVT-HIRE-E01406,E01406,Hire,2023-08-19,
EVT-HIRE-E01407,E01407,Hire,2022-09-17,
EVT-HIRE-E01408,E01408,Hire,2021-08-20,
EVT-HIRE-E01409,E01409,Hire,2024-09-22,
EVT-HIRE-E01410,E01410,Hire,2024-05-25,
EVT-HIRE-E01411,E01411,Hire,2023-12-17,
EVT-HIRE-E01412,E01412,Hire,2022-06-12,
EVT-EXIT-E01412,E01412,Exit,2022-08-28,Retirement
EVT-HIRE-E01413,E01413,Hire,2022-06-07,
EVT-HIRE-E01414,E01414,Hire,2023-09-16,
EVT-EXIT-E01414,E01414,Exit,2023-12-19,Layoff
EVT-HIRE-E01415,E01415,Hire,2025-07-04,
EVT-EXIT-E01415,E01415,Exit,2025-10-14,Resigned
EVT-HIRE-E01416,E01416,Hire,2021-01-11,
EVT-HIRE-E01417,E01417,Hire,2025-09-03,
EVT-EXIT-E01417,E01417,Exit,2025-10-14,Resigned
EVT-HIRE-E01418,E01418,Hire,2020-06-23,
EVT-HIRE-E01419,E01419,Hire,2023-06-13,
EVT-HIRE-E01420,E01420,Hire,2022-08-06,
EVT-HIRE-E01421,E01421,Hire,2021-12-25,
EVT-HIRE-E01422,E01422,Hire,2022-04-17,
EVT-HIRE-E01423,E01423,Hire,2020-09-14,
EVT-HIRE-E01424,E01424,Hire,2025-06-06,
EVT-HIRE-E01425,E01425,Hire,2024-01-11,
EVT-HIRE-E01426,E01426,Hire,2024-10-14,
EVT-EXIT-E01426,E01426,Exit,2025-01-08,Performance / Termination
EVT-HIRE-E01427,E01427,Hire,2025-06-03,
EVT-HIRE-E01428,E01428,Hire,2022-12-03,
EVT-HIRE-E01429,E01429,Hire,2022-12-28,
EVT-EXIT-E01429,E01429,Exit,2023-03-23,Retirement
EVT-HIRE-E01430,E01430,Hire,2024-02-26,
EVT-HIRE-E01431,E01431,Hire,2020-06-22,
EVT-HIRE-E01432,E01432,Hire,2024-12-19,
EVT-HIRE-E01433,E01433,Hire,2023-06-09,
EVT-HIRE-E01434,E01434,Hire,2023-08-05,
EVT-HIRE-E01435,E01435,Hire,2023-10-07,
EVT-HIRE-E01436,E01436,Hire,2023-11-23,
EVT-HIRE-E01437,E01437,Hire,2021-08-27,
EVT-HIRE-E01438,E01438,Hire,2022-06-07,
EVT-EXIT-E01438,E01438,Exit,2022-09-07,Retirement
EVT-HIRE-E01439,E01439,Hire,2024-02-01,
EVT-HIRE-E01440,E01440,Hire,2022-11-03,
EVT-HIRE-E01441,E01441,Hire,2025-01-13,
EVT-EXIT-E01441,E01441,Exit,2025-03-22,Resigned
EVT-HIRE-E01442,E01442,Hire,2021-04-21,
EVT-HIRE-E01443,E01443,Hire,2020-02-27,
EVT-HIRE-E01444,E01444,Hire,2024-11-14,
EVT-HIRE-E01445,E01445,Hire,2022-09-01,
EVT-EXIT-E01445,E01445,Exit,2022-10-31,Resigned
EVT-HIRE-E01446,E01446,Hire,2022-09-30,
EVT-HIRE-E01447,E01447,Hire,2024-03-13,
EVT-HIRE-E01448,E01448,Hire,2022-08-23,
EVT-HIRE-E01449,E01449,Hire,2021-07-26,
EVT-HIRE-E01450,E01450,Hire,2022-06-22,
EVT-HIRE-E01451,E01451,Hire,2021-05-14,
EVT-HIRE-E01452,E01452,Hire,2023-08-18,
EVT-HIRE-E01453,E01453,Hire,2024-08-24,
EVT-EXIT-E01453,E01453,Exit,2024-10-28,Resigned
EVT-HIRE-E01454,E01454,Hire,2020-01-12,
EVT-HIRE-E01455,E01455,Hire,2024-11-22,
EVT-HIRE-E01456,E01456,Hire,2022-06-12,
EVT-HIRE-E01457,E01457,Hire,2022-09-26,
EVT-HIRE-E01458,E01458,Hire,2020-03-30,
EVT-HIRE-E01459,E01459,Hire,2022-09-04,
EVT-HIRE-E01460,E01460,Hire,2021-10-26,
EVT-HIRE-E01461,E01461,Hire,2022-03-28,
EVT-EXIT-E01461,E01461,Exit,2022-07-11,Resigned
EVT-HIRE-E01462,E01462,Hire,2024-05-01,
EVT-HIRE-E01463,E01463,Hire,2020-04-16,
EVT-HIRE-E01464,E01464,Hire,2022-08-05,
EVT-EXIT-E01464,E01464,Exit,2022-12-17,Relocation
EVT-HIRE-E01465,E01465,Hire,2025-02-23,
EVT-HIRE-E01466,E01466,Hire,2025-03-25,
EVT-HIRE-E01467,E01467,Hire,2025-01-13,
EVT-HIRE-E01468,E01468,Hire,2020-03-26,
EVT-EXIT-E01468,E01468,Exit,2020-05-30,Performance / Termination
EVT-HIRE-E01469,E01469,Hire,2021-03-09,
EVT-HIRE-E01470,E01470,Hire,2021-04-17,
EVT-EXIT-E01470,E01470,Exit,2021-09-05,Resigned
EVT-HIRE-E01471,E01471,Hire,2020-08-02,
EVT-EXIT-E01471,E01471,Exit,2020-10-17,Performance / Termination
EVT-HIRE-E01472,E01472,Hire,2023-08-03,
EVT-HIRE-E01473,E01473,Hire,2020-10-23,
EVT-HIRE-E01474,E01474,Hire,2023-05-23,
EVT-HIRE-E01475,E01475,Hire,2021-12-15,
EVT-HIRE-E01476,E01476,Hire,2024-05-31,
EVT-HIRE-E01477,E01477,Hire,2022-07-09,
EVT-HIRE-E01478,E01478,Hire,2022-12-14,
EVT-HIRE-E01479,E01479,Hire,2022-01-24,
EVT-HIRE-E01480,E01480,Hire,2023-10-29,
EVT-HIRE-E01481,E01481,Hire,2025-05-19,
EVT-HIRE-E01482,E01482,Hire,2024-10-17,
EVT-EXIT-E01482,E01482,Exit,2024-12-17,Relocation
EVT-HIRE-E01483,E01483,Hire,2024-01-04,
EVT-EXIT-E01483,E01483,Exit,2024-02-05,Retirement
EVT-HIRE-E01484,E01484,Hire,2025-09-17,
EVT-HIRE-E01485,E01485,Hire,2025-01-09,
EVT-HIRE-E01486,E01486,Hire,2020-06-30,
EVT-HIRE-E01487,E01487,Hire,2022-10-14,
EVT-HIRE-E01488,E01488,Hire,2022-07-06,
EVT-HIRE-E01489,E01489,Hire,2024-06-30,
EVT-HIRE-E01490,E01490,Hire,2022-09-15,
EVT-EXIT-E01490,E01490,Exit,2023-02-04,Relocation
EVT-HIRE-E01491,E01491,Hire,2023-04-22,
EVT-EXIT-E01491,E01491,Exit,2023-08-07,Performance / Termination
EVT-HIRE-E01492,E01492,Hire,2020-11-25,
EVT-EXIT-E01492,E01492,Exit,2020-12-27,Resigned
EVT-HIRE-E01493,E01493,Hire,2022-03-09,
EVT-HIRE-E01494,E01494,Hire,2023-01-17,
EVT-EXIT-E01494,E01494,Exit,2023-05-29,Resigned
EVT-HIRE-E01495,E01495,Hire,2023-03-10,
EVT-HIRE-E01496,E01496,Hire,2021-04-01,
EVT-HIRE-E01497,E01497,Hire,2022-08-27,
EVT-HIRE-E01498,E01498,Hire,2025-04-13,
EVT-HIRE-E01499,E01499,Hire,2022-01-24,
EVT-HIRE-E01500,E01500,Hire,2023-10-12,
EVT-HIRE-E01501,E01501,Hire,2025-05-20,
EVT-HIRE-E01502,E01502,Hire,2022-10-24,
EVT-HIRE-E01503,E01503,Hire,2023-06-26,
EVT-HIRE-E01504,E01504,Hire,2022-11-17,
EVT-HIRE-E01505,E01505,Hire,2022-09-26,
EVT-HIRE-E01506,E01506,Hire,2021-04-22,
EVT-HIRE-E01507,E01507,Hire,2021-10-10,
EVT-HIRE-E01508,E01508,Hire,2023-06-22,
EVT-HIRE-E01509,E01509,Hire,2022-06-09,
EVT-HIRE-E01510,E01510,Hire,2023-07-01,
EVT-HIRE-E01511,E01511,Hire,2022-08-07,
EVT-HIRE-E01512,E01512,Hire,2022-05-16,
EVT-EXIT-E01512,E01512,Exit,2022-08-22,Resigned
EVT-HIRE-E01513,E01513,Hire,2020-10-26,
EVT-HIRE-E01514,E01514,Hire,2021-07-08,
EVT-HIRE-E01515,E01515,Hire,2022-07-21,
EVT-HIRE-E01516,E01516,Hire,2025-12-11,
EVT-HIRE-E01517,E01517,Hire,2023-06-20,
EVT-HIRE-E01518,E01518,Hire,2023-08-16,
EVT-HIRE-E01519,E01519,Hire,2020-04-29,
EVT-EXIT-E01519,E01519,Exit,2020-08-01,Resigned
EVT-HIRE-E01520,E01520,Hire,2024-10-21,
EVT-HIRE-E01521,E01521,Hire,2021-02-28,
EVT-HIRE-E01522,E01522,Hire,2024-06-21,
EVT-HIRE-E01523,E01523,Hire,2025-06-03,
EVT-HIRE-E01524,E01524,Hire,2022-07-09,
EVT-HIRE-E01525,E01525,Hire,2025-11-03,
EVT-HIRE-E01526,E01526,Hire,2025-01-14,
EVT-EXIT-E01526,E01526,Exit,2025-02-23,Layoff
EVT-HIRE-E01527,E01527,Hire,2022-10-02,
EVT-EXIT-E01527,E01527,Exit,2023-01-23,Retirement
EVT-HIRE-E01528,E01528,Hire,2022-01-05,
EVT-HIRE-E01529,E01529,Hire,2024-10-31,
EVT-EXIT-E01529,E01529,Exit,2025-02-16,Resigned
EVT-HIRE-E01530,E01530,Hire,2024-03-26,
EVT-HIRE-E01531,E01531,Hire,2022-04-09,
EVT-EXIT-E01531,E01531,Exit,2022-05-30,Resigned
EVT-HIRE-E01532,E01532,Hire,2021-08-24,
EVT-HIRE-E01533,E01533,Hire,2024-03-18,
EVT-HIRE-E01534,E01534,Hire,2024-09-29,
EVT-EXIT-E01534,E01534,Exit,2025-02-07,Layoff
EVT-HIRE-E01535,E01535,Hire,2022-04-28,
EVT-EXIT-E01535,E01535,Exit,2022-08-01,Resigned
EVT-HIRE-E01536,E01536,Hire,2021-12-18,
EVT-HIRE-E01537,E01537,Hire,2022-12-09,
EVT-HIRE-E01538,E01538,Hire,2022-08-23,
EVT-HIRE-E01539,E01539,Hire,2025-02-25,
EVT-HIRE-E01540,E01540,Hire,2020-09-29,
EVT-HIRE-E01541,E01541,Hire,2023-02-14,
EVT-HIRE-E01542,E01542,Hire,2022-07-06,
EVT-HIRE-E01543,E01543,Hire,2020-09-30,
EVT-HIRE-E01544,E01544,Hire,2022-09-26,
EVT-HIRE-E01545,E01545,Hire,2020-03-10,
EVT-HIRE-E01546,E01546,Hire,2021-08-24,
EVT-HIRE-E01547,E01547,Hire,2023-06-28,
EVT-HIRE-E01548,E01548,Hire,2024-03-26,
EVT-HIRE-E01549,E01549,Hire,2025-07-28,
EVT-HIRE-E01550,E01550,Hire,2025-04-26,
EVT-HIRE-E01551,E01551,Hire,2024-10-01,
EVT-EXIT-E01551,E01551,Exit,2025-02-08,Retirement
EVT-HIRE-E01552,E01552,Hire,2024-07-17,
EVT-EXIT-E01552,E01552,Exit,2024-10-03,Resigned
EVT-HIRE-E01553,E01553,Hire,2022-12-06,
EVT-HIRE-E01554,E01554,Hire,2021-10-20,
EVT-HIRE-E01555,E01555,Hire,2025-12-15,
EVT-HIRE-E01556,E01556,Hire,2020-12-09,
EVT-EXIT-E01556,E01556,Exit,2021-03-03,Resigned
EVT-HIRE-E01557,E01557,Hire,2025-05-02,
EVT-HIRE-E01558,E01558,Hire,2023-05-02,
EVT-HIRE-E01559,E01559,Hire,2021-09-21,
EVT-HIRE-E01560,E01560,Hire,2023-05-30,
EVT-HIRE-E01561,E01561,Hire,2020-01-16,
EVT-HIRE-E01562,E01562,Hire,2025-03-29,
EVT-EXIT-E01562,E01562,Exit,2025-07-23,Resigned
