EmployeeID,SalaryAnnual,BonusPct,PerformanceRating,SatisfactionScore,SalaryBand
E01965,110000,0,4,6,High (100k+)
E01966,112000,15,3,5,High (100k+)
E01967,136500,20,2,8,High (100k+)
E01968,257000,15,5,6,High (100k+)
E01969,117500,15,3,10,High (100k+)
E01970,118500,15,3,10,High (100k+)
E01971,83000,15,5,8,Mid (60-100k)
E01972,102500,0,4,5,High (100k+)
E01973,120000,5,3,5,High (100k+)
E01974,94000,0,4,7,Mid (60-100k)
E01975,65500,15,4,6,Mid (60-100k)
E01976,97000,5,3,4,Mid (60-100k)
E01977,67500,15,5,9,Mid (60-100k)
E01978,69500,5,4,7,Mid (60-100k)
E01979,108000,0,4,7,High (100k+)
E01980,86500,0,4,6,Mid (60-100k)
E01981,177000,0,3,6,High (100k+)
E01982,148500,10,4,7,High (100k+)
E01983,84500,15,4,7,Mid (60-100k)
E01984,69500,10,4,8,Mid (60-100k)
E01985,109000,0,4,6,High (100k+)
E01986,73500,0,4,9,Mid (60-100k)
E01987,133500,10,3,2,High (100k+)
E01988,152000,0,4,6,High (100k+)
E01989,103000,0,2,8,High (100k+)
E01990,190000,10,4,5,High (100k+)
E01991,159000,0,2,3,High (100k+)
E01992,161500,0,4,1,High (100k+)
E01993,141000,20,5,6,High (100k+)
E01994,133500,0,4,4,High (100k+)
E01995,75500,0,5,8,Mid (60-100k)
E01996,158000,10,5,5,High (100k+)
E01997,92000,5,3,5,Mid (60-100k)
E01998,258000,10,4,1,High (100k+)
E01999,81000,5,5,4,Mid (60-100k)
E02000,113500,15,3,8,High (100k+)
E02001,90500,5,4,6,Mid (60-100k)
E02002,73000,5,4,7,Mid (60-100k)
E02003,69500,15,4,9,Mid (60-100k)
E02004,110500,15,5,5,High (100k+)
E02005,168000,0,4,7,High (100k+)
E02006,74000,0,4,4,Mid (60-100k)
E02007,94500,5,3,4,Mid (60-100k)
E02008,106500,0,3,4,High (100k+)
E02009,87500,10,5,5,Mid (60-100k)
E02010,174000,15,5,4,High (100k+)
E02011,138000,5,1,8,High (100k+)
E02012,60000,5,4,4,Mid (60-100k)
E02013,93000,10,3,4,Mid (60-100k)
E02014,124000,5,5,6,High (100k+)
E02015,61500,0,4,7,Mid (60-100k)
E02016,106500,0,2,8,High (100k+)
E02017,93000,15,3,4,Mid (60-100k)
E02018,173500,0,3,7,High (100k+)
E02019,74500,5,5,3,Mid (60-100k)
E02020,106000,0,3,5,High (100k+)
E02021,77500,0,5,3,Mid (60-100k)
E02022,69500,5,3,6,Mid (60-100k)
E02023,141500,0,2,2,High (100k+)
E02024,81000,15,3,6,Mid (60-100k)
E02025,110000,5,4,5,High (100k+)
E02026,75000,0,4,6,Mid (60-100k)
E02027,163000,10,5,7,High (100k+)
E02028,105000,0,4,4,High (100k+)
E02029,63500,5,2,4,Mid (60-100k)
E02030,159000,15,3,7,High (100k+)
E02031,113000,0,4,4,High (100k+)
E02032,71000,10,3,3,Mid (60-100k)
E02033,74000,0,3,7,Mid (60-100k)
E02034,71000,15,3,7,Mid (60-100k)
E02035,104500,10,4,9,High (100k+)
E02036,113500,5,5,4,High (100k+)
E02037,67500,5,5,6,Mid (60-100k)
E02038,88500,15,3,6,Mid (60-100k)
E02039,114000,15,4,6,High (100k+)
E02040,85000,0,3,8,Mid (60-100k)
E02041,57500,0,4,7,Low (<60k)
E02042,118000,0,3,4,High (100k+)
E02043,60500,0,4,7,Mid (60-100k)
E02044,71000,10,5,3,Mid (60-100k)
E02045,103000,5,5,8,High (100k+)
E02046,145500,0,2,8,High (100k+)
E02047,182000,5,3,6,High (100k+)
E02048,303000,10,3,6,High (100k+)
E02049,91500,15,2,9,Mid (60-100k)
E02050,137000,0,4,9,High (100k+)
E02051,75500,0,3,6,Mid (60-100k)
E02052,59000,10,4,7,Low (<60k)
E02053,77500,0,3,7,Mid (60-100k)
E02054,110500,10,4,9,High (100k+)
E02055,169000,10,3,6,High (100k+)
E02056,84000,10,4,2,Mid (60-100k)
E02057,106500,10,4,10,High (100k+)
E02058,81500,20,4,8,Mid (60-100k)
E02059,78500,10,3,5,Mid (60-100k)
E02060,149500,10,4,5,High (100k+)
E02061,180000,15,4,7,High (100k+)
E02062,257500,0,5,4,High (100k+)
E02063,110500,0,4,6,High (100k+)
E02064,103500,5,5,6,High (100k+)
E02065,162500,0,4,7,High (100k+)
E02066,130000,5,3,5,High (100k+)
E02067,211500,0,3,7,High (100k+)
E02068,81500,0,4,5,Mid (60-100k)
E02069,117000,0,3,2,High (100k+)
E02070,61000,5,3,7,Mid (60-100k)
E02071,69500,0,4,5,Mid (60-100k)
E02072,89000,10,3,6,Mid (60-100k)
E02073,70000,0,3,5,Mid (60-100k)
E02074,125000,0,4,3,High (100k+)
E02075,100500,5,4,6,High (100k+)
E02076,85000,0,3,6,Mid (60-100k)
E02077,87000,0,3,7,Mid (60-100k)
E02078,57500,5,1,6,Low (<60k)
E02079,101500,10,5,5,High (100k+)
E02080,114000,0,3,3,High (100k+)
E02081,178000,10,2,4,High (100k+)
E02082,256000,0,5,6,High (100k+)
E02083,143000,0,3,6,High (100k+)
E02084,95000,0,3,5,Mid (60-100k)
E02085,109500,0,4,4,High (100k+)
E02086,103000,10,3,6,High (100k+)
E02087,215000,5,5,5,High (100k+)
E02088,158500,0,3,8,High (100k+)
E02089,117500,10,4,4,High (100k+)
E02090,62000,0,4,5,Mid (60-100k)
E02091,165500,15,5,10,High (100k+)
E02092,64000,5,2,5,Mid (60-100k)
E02093,109000,0,3,2,High (100k+)
E02094,81000,15,4,6,Mid (60-100k)
E02095,87000,5,4,6,Mid (60-100k)
E02096,125000,10,3,5,High (100k+)
E02097,134000,10,3,6,High (100k+)
E02098,87500,5,5,6,Mid (60-100k)
E02099,100500,15,5,7,High (100k+)
E02100,64500,5,4,4,Mid (60-100k)
E02101,66500,15,4,8,Mid (60-100k)
E02102,73000,15,4,8,Mid (60-100k)
E02103,101000,5,4,6,High (100k+)
E02104,100500,0,2,6,High (100k+)
E02105,85000,15,3,8,Mid (60-100k)
E02106,92000,5,4,8,Mid (60-100k)
E02107,139000,5,5,5,High (100k+)
E02108,106000,10,5,9,High (100k+)
E02109,110000,10,3,7,High (100k+)
E02110,98000,0,5,7,Mid (60-100k)
E02111,139000,5,5,5,High (100k+)
E02112,141000,0,4,4,High (100k+)
E02113,89000,15,4,7,Mid (60-100k)
E02114,170500,0,3,6,High (100k+)
E02115,109000,0,4,9,High (100k+)
E02116,101500,0,4,3,High (100k+)
E02117,45000,0,4,6,Low (<60k)
E02118,90500,5,4,6,Mid (60-100k)
E02119,73000,0,5,8,Mid (60-100k)
E02120,68500,10,4,6,Mid (60-100k)
E02121,161000,0,4,6,High (100k+)
E02122,113000,0,3,8,High (100k+)
E02123,128500,0,3,6,High (100k+)
E02124,80500,5,3,4,Mid (60-100k)
E02125,122500,10,2,5,High (100k+)
E02126,61500,5,3,7,Mid (60-100k)
E02127,142000,0,3,5,High (100k+)
E02128,178500,0,3,9,High (100k+)
E02129,282000,0,3,4,High (100k+)
E02130,109000,0,4,5,High (100k+)
E02131,91500,0,4,7,Mid (60-100k)
E02132,91000,15,3,4,Mid (60-100k)
E02133,94500,5,3,8,Mid (60-100k)
E02134,252000,0,5,5,High (100k+)
E02135,81500,5,3,5,Mid (60-100k)
E02136,95500,20,4,6,Mid (60-100k)
E02137,102500,0,5,8,High (100k+)
E02138,107500,0,4,5,High (100k+)
E02139,99000,0,2,4,Mid (60-100k)
E02140,95500,10,5,4,Mid (60-100k)
E02141,140000,5,4,7,High (100k+)
E02142,120500,10,2,3,High (100k+)
E02143,117000,0,5,9,High (100k+)
E02144,103000,0,4,8,High (100k+)
E02145,110500,0,2,9,High (100k+)
E02146,72000,5,4,5,Mid (60-100k)
E02147,95500,10,4,6,Mid (60-100k)
E02148,148500,5,4,6,High (100k+)
E02149,107000,0,5,6,High (100k+)
E02150,198500,0,4,4,High (100k+)
E02151,144500,10,3,8,High (100k+)
E02152,48000,0,1,6,Low (<60k)
E02153,104000,10,4,6,High (100k+)
E02154,61500,10,3,4,Mid (60-100k)
E02155,91500,20,3,8,Mid (60-100k)
E02156,92500,10,5,4,Mid (60-100k)
E02157,159500,15,4,6,High (100k+)
E02158,64000,10,4,5,Mid (60-100k)
E02159,95000,5,5,7,Mid (60-100k)
E02160,54000,10,5,7,Low (<60k)
E02161,169500,0,3,7,High (100k+)
E02162,52000,0,5,7,Low (<60k)
E02163,101500,0,4,7,High (100k+)
E02164,76000,5,3,5,Mid (60-100k)
E02165,147000,5,5,9,High (100k+)
E02166,70500,5,2,3,Mid (60-100k)
E02167,143500,10,5,8,High (100k+)
E02168,96000,0,4,4,Mid (60-100k)
E02169,89000,15,2,6,Mid (60-100k)
E02170,152500,0,1,7,High (100k+)
E02171,185000,5,3,8,High (100k+)
E02172,78500,10,5,2,Mid (60-100k)
E02173,62000,10,3,6,Mid (60-100k)
E02174,189000,5,4,9,High (100k+)
E02175,110500,5,5,4,High (100k+)
E02176,67500,15,2,7,Mid (60-100k)
E02177,86500,0,5,5,Mid (60-100k)
E02178,80000,20,3,9,Mid (60-100k)
E02179,113500,20,3,4,High (100k+)
E02180,114000,0,4,6,High (100k+)
E02181,109500,0,4,6,High (100k+)
E02182,73500,5,4,5,Mid (60-100k)
E02183,146500,15,4,9,High (100k+)
E02184,63000,0,3,5,Mid (60-100k)
E02185,93500,10,4,4,Mid (60-100k)
E02186,92500,15,5,6,Mid (60-100k)
E02187,83000,0,2,4,Mid (60-100k)
E02188,163000,5,4,5,High (100k+)
E02189,94500,5,4,10,Mid (60-100k)
E02190,100000,0,4,7,High (100k+)
E02191,92000,5,2,5,Mid (60-100k)
E02192,81000,5,3,5,Mid (60-100k)
E02193,125500,0,5,5,High (100k+)
E02194,81500,10,5,8,Mid (60-100k)
E02195,89500,5,3,6,Mid (60-100k)
E02196,73000,0,3,7,Mid (60-100k)
E02197,73000,10,3,8,Mid (60-100k)
E02198,174000,20,3,4,High (100k+)
E02199,79000,0,5,7,Mid (60-100k)
E02200,52500,10,4,5,Low (<60k)
E02201,177500,10,5,5,High (100k+)
E02202,54500,10,4,5,Low (<60k)
E02203,121500,15,3,1,High (100k+)
E02204,177500,0,4,5,High (100k+)
E02205,191500,0,4,7,High (100k+)
E02206,86000,5,2,6,Mid (60-100k)
E02207,89000,10,3,2,Mid (60-100k)
E02208,65500,0,3,7,Mid (60-100k)
E02209,94000,20,2,7,Mid (60-100k)
E02210,124500,0,3,5,High (100k+)
E02211,85000,0,4,4,Mid (60-100k)
E02212,100000,0,5,6,High (100k+)
E02213,68000,5,3,5,Mid (60-100k)
E02214,104000,15,3,5,High (100k+)
E02215,183500,10,3,9,High (100k+)
E02216,84000,0,4,5,Mid (60-100k)
E02217,88500,0,5,6,Mid (60-100k)
E02218,82000,5,4,5,Mid (60-100k)
E02219,68500,0,1,7,Mid (60-100k)
E02220,101500,0,4,7,High (100k+)
E02221,76000,0,4,4,Mid (60-100k)
E02222,179500,20,3,5,High (100k+)
E02223,93000,0,3,6,Mid (60-100k)
E02224,50000,20,5,4,Low (<60k)
E02225,156000,5,4,6,High (100k+)
E02226,104000,5,3,8,High (100k+)
E02227,60500,0,3,4,Mid (60-100k)
E02228,168500,5,2,5,High (100k+)
E02229,160500,0,4,10,High (100k+)
E02230,100000,10,3,8,High (100k+)
E02231,73500,0,4,8,Mid (60-100k)
E02232,172000,0,3,4,High (100k+)
E02233,301500,10,4,8,High (100k+)
E02234,79500,5,5,8,Mid (60-100k)
E02235,161000,0,5,4,High (100k+)
E02236,119500,5,5,4,High (100k+)
E02237,71500,5,3,3,Mid (60-100k)
E02238,78000,10,3,8,Mid (60-100k)
E02239,59000,15,2,3,Low (<60k)
E02240,90500,0,3,8,Mid (60-100k)
E02241,140500,0,5,6,High (100k+)
E02242,155000,15,3,5,High (100k+)
E02243,106000,0,4,4,High (100k+)
E02244,84000,10,1,8,Mid (60-100k)
E02245,158000,5,3,6,High (100k+)
E02246,63000,0,3,3,Mid (60-100k)
E02247,61500,5,4,6,Mid (60-100k)
E02248,96500,10,3,7,Mid (60-100k)
E02249,102000,0,3,4,High (100k+)
E02250,98000,10,4,9,Mid (60-100k)
E02251,98000,0,3,9,Mid (60-100k)
E02252,90500,5,5,7,Mid (60-100k)
E02253,82000,5,3,6,Mid (60-100k)
E02254,126000,10,5,6,High (100k+)
E02255,101000,0,5,5,High (100k+)
E02256,224000,10,3,6,High (100k+)
E02257,113000,5,4,4,High (100k+)
E02258,239000,15,4,8,High (100k+)
E02259,138500,5,5,6,High (100k+)
E02260,130000,10,3,6,High (100k+)
E02261,97500,5,3,9,Mid (60-100k)
E02262,88000,0,4,3,Mid (60-100k)
E02263,61000,0,3,4,Mid (60-100k)
E02264,98500,5,4,5,Mid (60-100k)
E02265,344500,10,4,7,High (100k+)
E02266,104000,15,5,6,High (100k+)
E02267,135500,0,3,8,High (100k+)
E02268,98500,0,3,6,Mid (60-100k)
E02269,124500,5,3,4,High (100k+)
E02270,126000,0,5,5,High (100k+)
E02271,254000,0,4,5,High (100k+)
E02272,122500,0,4,6,High (100k+)
E02273,125500,15,3,2,High (100k+)
E02274,132500,10,3,6,High (100k+)
E02275,184500,0,3,7,High (100k+)
E02276,90000,5,4,5,Mid (60-100k)
E02277,105500,0,3,8,High (100k+)
E02278,68500,5,3,7,Mid (60-100k)
E02279,273500,0,4,4,High (100k+)
E02280,99000,5,5,6,Mid (60-100k)
E02281,159500,0,3,5,High (100k+)
E02282,65500,0,5,6,Mid (60-100k)
E02283,91500,5,4,6,Mid (60-100k)
E02284,237500,10,3,4,High (100k+)
E02285,111000,5,2,8,High (100k+)
E02286,100000,0,5,8,High (100k+)
E02287,171000,10,5,9,High (100k+)
E02288,121000,15,4,8,High (100k+)
E02289,41500,0,3,6,Low (<60k)
E02290,150500,10,3,7,High (100k+)
E02291,83500,10,4,4,Mid (60-100k)
E02292,186000,0,4,6,High (100k+)
E02293,140000,5,4,6,High (100k+)
E02294,116000,15,4,5,High (100k+)
E02295,149000,0,5,7,High (100k+)
E02296,67500,0,5,5,Mid (60-100k)
E02297,112000,15,2,7,High (100k+)
E02298,109000,15,3,8,High (100k+)
E02299,140500,5,4,5,High (100k+)
E02300,57500,10,3,2,Low (<60k)
E02301,106000,20,5,6,High (100k+)
E02302,51000,10,3,5,Low (<60k)
E02303,114500,0,2,5,High (100k+)
E02304,63000,10,4,7,Mid (60-100k)
E02305,91500,0,4,7,Mid (60-100k)
E02306,89000,5,3,4,Mid (60-100k)
E02307,109000,10,3,7,High (100k+)
E02308,81000,5,5,7,Mid (60-100k)
E02309,110500,0,3,8,High (100k+)
E02310,45000,5,2,7,Low (<60k)
E02311,206000,0,4,9,High (100k+)
E02312,65000,10,4,6,Mid (60-100k)
E02313,63000,0,1,6,Mid (60-100k)
E02314,206500,10,3,8,High (100k+)
E02315,133500,5,4,6,High (100k+)
E02316,123500,0,4,6,High (100k+)
E02317,99000,5,4,9,Mid (60-100k)
E02318,90000,5,4,7,Mid (60-100k)
E02319,123500,5,3,8,High (100k+)
E02320,164500,15,5,5,High (100k+)
E02321,71500,0,5,6,Mid (60-100k)
E02322,87000,0,4,7,Mid (60-100k)
E02323,54000,0,3,6,Low (<60k)
E02324,65500,10,5,6,Mid (60-100k)
E02325,86000,5,3,8,Mid (60-100k)
E02326,107000,15,2,6,High (100k+)
E02327,91000,0,4,6,Mid (60-100k)
E02328,52500,5,3,3,Low (<60k)
E02329,69000,0,1,7,Mid (60-100k)
E02330,136500,5,3,5,High (100k+)
E02331,133000,0,2,9,High (100k+)
E02332,87000,15,4,5,Mid (60-100k)
E02333,102000,15,2,4,High (100k+)
E02334,131000,10,4,6,High (100k+)
E02335,129000,5,3,6,High (100k+)
E02336,68000,5,5,6,Mid (60-100k)
E02337,66500,0,4,8,Mid (60-100k)
E02338,96500,0,1,6,Mid (60-100k)
E02339,177000,5,4,7,High (100k+)
E02340,111000,5,3,7,High (100k+)
E02341,255500,10,3,7,High (100k+)
E02342,50000,5,3,8,Low (<60k)
E02343,154000,5,3,8,High (100k+)
E02344,82500,0,5,6,Mid (60-100k)
E02345,64500,0,3,6,Mid (60-100k)
E02346,127000,0,3,8,High (100k+)
E02347,108500,5,3,6,High (100k+)
E02348,102000,10,5,4,High (100k+)
E02349,89500,0,3,6,Mid (60-100k)
E02350,193500,15,4,4,High (100k+)
E02351,209000,0,2,10,High (100k+)
E02352,110500,0,3,7,High (100k+)
E02353,125500,15,3,5,High (100k+)
E02354,117000,10,4,3,High (100k+)
E02355,136000,20,4,7,High (100k+)
E02356,108000,5,3,6,High (100k+)
E02357,96000,5,3,8,Mid (60-100k)
E02358,107500,10,3,5,High (100k+)
E02359,100000,15,3,8,High (100k+)
E02360,88500,5,5,5,Mid (60-100k)
E02361,64000,0,5,6,Mid (60-100k)
E02362,146500,0,5,5,High (100k+)
E02363,189000,5,2,3,High (100k+)
E02364,150000,10,4,4,High (100k+)
E02365,79000,0,5,4,Mid (60-100k)
E02366,60500,0,5,5,Mid (60-100k)
E02367,77000,5,3,9,Mid (60-100k)
E02368,96500,0,3,5,Mid (60-100k)
E02369,132000,15,5,4,High (100k+)
E02370,58500,0,3,6,Low (<60k)
E02371,80000,5,4,3,Mid (60-100k)
E02372,72500,20,3,3,Mid (60-100k)
E02373,68500,10,4,6,Mid (60-100k)
E02374,126500,0,3,7,High (100k+)
E02375,69000,0,3,5,Mid (60-100k)
E02376,98500,5,4,7,Mid (60-100k)
E02377,69500,0,3,10,Mid (60-100k)
E02378,141500,5,3,6,High (100k+)
E02379,166000,0,4,6,High (100k+)
E02380,105500,0,4,4,High (100k+)
E02381,84500,0,4,8,Mid (60-100k)
E02382,137500,10,5,9,High (100k+)
E02383,91000,5,5,5,Mid (60-100k)
E02384,102500,0,5,4,High (100k+)
E02385,83000,0,5,2,Mid (60-100k)
E02386,108500,5,3,2,High (100k+)
E02387,183500,0,2,6,High (100k+)
E02388,98500,0,5,5,Mid (60-100k)
E02389,91500,0,3,4,Mid (60-100k)
E02390,100000,0,4,7,High (100k+)
E02391,160500,5,4,6,High (100k+)
E02392,110500,0,3,7,High (100k+)
E02393,54000,5,4,6,Low (<60k)
E02394,116500,10,3,6,High (100k+)
E02395,99500,15,3,9,Mid (60-100k)
E02396,80000,5,3,2,Mid (60-100k)
E02397,138000,5,4,5,High (100k+)
E02398,174500,0,3,6,High (100k+)
E02399,190500,10,5,7,High (100k+)
E02400,61500,0,5,6,Mid (60-100k)
E02401,144500,0,3,6,High (100k+)
E02402,81000,10,5,6,Mid (60-100k)
E02403,114500,10,3,4,High (100k+)
E02404,107000,0,2,4,High (100k+)
E02405,134000,0,5,5,High (100k+)
E02406,149500,0,4,8,High (100k+)
E02407,195500,15,3,4,High (100k+)
E02408,70000,5,3,7,Mid (60-100k)
E02409,89500,0,5,7,Mid (60-100k)
E02410,192500,0,4,7,High (100k+)
E02411,49000,5,5,8,Low (<60k)
E02412,137000,20,3,10,High (100k+)
E02413,64000,0,1,8,Mid (60-100k)
E02414,153000,10,2,7,High (100k+)
E02415,122500,5,4,6,High (100k+)
E02416,97500,0,4,5,Mid (60-100k)
E02417,85000,5,4,5,Mid (60-100k)
E02418,67000,15,2,6,Mid (60-100k)
E02419,140500,0,2,7,High (100k+)
E02420,65500,15,5,6,Mid (60-100k)
E02421,76000,0,3,5,Mid (60-100k)
E02422,93500,20,3,5,Mid (60-100k)
E02423,133000,0,4,8,High (100k+)
E02424,103500,0,3,8,High (100k+)
E02425,118500,5,3,3,High (100k+)
E02426,129000,5,4,4,High (100k+)
E02427,137000,10,4,6,High (100k+)
E02428,77000,10,5,6,Mid (60-100k)
E02429,100000,10,4,4,High (100k+)
E02430,99500,0,4,8,Mid (60-100k)
E02431,165500,0,5,8,High (100k+)
E02432,189500,0,3,5,High (100k+)
E02433,83500,0,3,5,Mid (60-100k)
E02434,55500,10,1,4,Low (<60k)
E02435,91000,5,3,7,Mid (60-100k)
E02436,79000,0,4,7,Mid (60-100k)
E02437,213500,5,3,4,High (100k+)
E02438,101500,0,3,5,High (100k+)
E02439,110500,0,3,6,High (100k+)
E02440,122500,0,4,8,High (100k+)
E02441,78000,5,2,6,Mid (60-100k)
E02442,110000,0,4,8,High (100k+)
E02443,58000,0,3,6,Low (<60k)
E02444,399000,0,4,9,High (100k+)
E02445,115000,0,4,8,High (100k+)
E02446,63000,15,5,5,Mid (60-100k)
E02447,100500,0,2,4,High (100k+)
E02448,101500,5,3,2,High (100k+)
E02449,83500,0,3,9,Mid (60-100k)
E02450,49500,10,4,6,Low (<60k)
E02451,70500,5,4,3,Mid (60-100k)
E02452,120000,10,4,4,High (100k+)
E02453,84000,5,5,10,Mid (60-100k)
E02454,82500,15,5,5,Mid (60-100k)
E02455,75500,10,4,4,Mid (60-100k)
E02456,184000,15,5,10,High (100k+)
E02457,64000,0,5,6,Mid (60-100k)
E02458,71500,10,4,4,Mid (60-100k)
E02459,209000,0,5,9,High (100k+)
E02460,175000,5,3,7,High (100k+)
E02461,89500,0,4,6,Mid (60-100k)
E02462,104000,10,1,3,High (100k+)
E02463,125500,10,3,5,High (100k+)
E02464,74000,0,3,4,Mid (60-100k)
E02465,113500,20,5,7,High (100k+)
E02466,133500,10,3,4,High (100k+)
E02467,128500,10,4,8,High (100k+)
E02468,87500,0,3,8,Mid (60-100k)
E02469,209000,5,5,8,High (100k+)
E02470,92000,0,5,7,Mid (60-100k)
E02471,135500,10,3,4,High (100k+)
E02472,68000,0,3,6,Mid (60-100k)
E02473,70500,0,4,5,Mid (60-100k)
E02474,105500,10,3,10,High (100k+)
E02475,70500,5,4,6,Mid (60-100k)
E02476,137500,5,4,10,High (100k+)
E02477,89500,10,3,7,Mid (60-100k)
E02478,69000,5,4,6,Mid (60-100k)
E02479,156500,5,3,5,High (100k+)
E02480,101500,0,4,5,High (100k+)
E02481,80000,0,3,7,Mid (60-100k)
E02482,103000,5,4,7,High (100k+)
E02483,66500,10,2,6,Mid (60-100k)
E02484,65500,0,3,6,Mid (60-100k)
E02485,114500,20,4,7,High (100k+)
E02486,51500,10,4,6,Low (<60k)
E02487,99000,0,4,5,Mid (60-100k)
E02488,69000,15,1,8,Mid (60-100k)
E02489,117000,10,3,7,High (100k+)
E02490,212500,0,3,6,High (100k+)
E02491,138000,5,4,5,High (100k+)
E02492,109500,15,4,5,High (100k+)
E02493,105000,0,3,9,High (100k+)
E02494,51000,0,3,4,Low (<60k)
E02495,77000,5,4,3,Mid (60-100k)
E02496,108500,10,3,7,High (100k+)
E02497,85000,0,4,4,Mid (60-100k)
E02498,136000,10,5,8,High (100k+)
E02499,89500,0,3,3,Mid (60-100k)
E02500,72500,10,3,5,Mid (60-100k)
E02501,91000,5,3,3,Mid (60-100k)
E02502,75500,5,3,5,Mid (60-100k)
E02503,148500,20,2,7,High (100k+)
E02504,84000,10,4,5,Mid (60-100k)
E02505,110000,10,3,6,High (100k+)
E02506,106500,10,4,6,High (100k+)
E02507,117500,10,4,3,High (100k+)
E02508,89500,10,2,5,Mid (60-100k)
E02509,131000,15,3,3,High (100k+)
E02510,65000,5,4,7,Mid (60-100k)
E02511,90500,10,4,3,Mid (60-100k)
E02512,138500,0,4,8,High (100k+)
E02513,93500,0,4,6,Mid (60-100k)
E02514,75000,0,5,8,Mid (60-100k)
E02515,84500,5,3,7,Mid (60-100k)
E02516,152500,0,4,7,High (100k+)
E02517,108000,0,5,8,High (100k+)
E02518,77500,15,3,6,Mid (60-100k)
E02519,105000,0,4,8,High (100k+)
E02520,311500,0,4,8,High (100k+)
E02521,105000,0,1,4,High (100k+)
E02522,91500,0,4,6,Mid (60-100k)
E02523,210500,5,3,7,High (100k+)
E02524,96000,5,4,8,Mid (60-100k)
E02525,183500,0,3,4,High (100k+)
E02526,157000,5,1,6,High (100k+)
E02527,103500,0,3,5,High (100k+)
E02528,99000,0,4,7,Mid (60-100k)
E02529,179500,10,3,2,High (100k+)
E02530,69500,15,3,4,Mid (60-100k)
E02531,130500,15,3,10,High (100k+)
E02532,84000,5,4,8,Mid (60-100k)
E02533,140000,10,3,6,High (100k+)
E02534,62500,5,4,10,Mid (60-100k)
E02535,79500,0,4,7,Mid (60-100k)
E02536,167500,10,3,6,High (100k+)
E02537,55000,5,5,6,Low (<60k)
E02538,113500,10,3,6,High (100k+)
E02539,139500,0,3,6,High (100k+)
E02540,154500,10,2,6,High (100k+)
E02541,158500,0,5,6,High (100k+)
E02542,64000,5,2,5,Mid (60-100k)
E02543,121500,0,2,5,High (100k+)
E02544,166000,0,2,8,High (100k+)
E02545,89500,5,5,7,Mid (60-100k)
E02546,108000,5,4,6,High (100k+)
E02547,111000,0,4,6,High (100k+)
E02548,83500,0,5,7,Mid (60-100k)
E02549,110000,0,3,4,High (100k+)
E02550,165500,0,3,8,High (100k+)
E02551,88000,0,3,5,Mid (60-100k)
E02552,179000,0,4,8,High (100k+)
E02553,81000,5,3,9,Mid (60-100k)
E02554,106000,10,4,4,High (100k+)
E02555,98000,0,3,4,Mid (60-100k)
E02556,111500,0,2,6,High (100k+)
E02557,86500,20,3,2,Mid (60-100k)
E02558,90500,10,3,4,Mid (60-100k)
E02559,234000,5,3,6,High (100k+)
E02560,91500,0,2,8,Mid (60-100k)
E02561,72000,15,3,8,Mid (60-100k)
E02562,156000,10,4,9,High (100k+)
E02563,76000,0,5,4,Mid (60-100k)
E02564,82500,10,3,6,Mid (60-100k)
E02565,90500,0,2,1,Mid (60-100k)
E02566,108000,10,3,5,High (100k+)
E02567,78000,10,2,5,Mid (60-100k)
E02568,82000,0,5,7,Mid (60-100k)
E02569,102000,10,5,6,High (100k+)
E02570,121000,10,4,5,High (100k+)
E02571,72000,5,4,7,Mid (60-100k)
E02572,87500,0,3,6,Mid (60-100k)
E02573,93000,0,4,6,Mid (60-100k)
E02574,138000,5,4,7,High (100k+)
E02575,151500,0,5,8,High (100k+)
E02576,108500,0,5,6,High (100k+)
E02577,118000,5,3,7,High (100k+)
E02578,130500,0,3,5,High (100k+)
E02579,229000,10,3,3,High (100k+)
E02580,63500,5,3,4,Mid (60-100k)
E02581,70500,10,4,4,Mid (60-100k)
E02582,103500,10,4,6,High (100k+)
E02583,111500,0,4,5,High (100k+)
E02584,90500,0,5,8,Mid (60-100k)
E02585,61000,0,4,7,Mid (60-100k)
E02586,80000,0,2,5,Mid (60-100k)
E02587,77000,0,3,7,Mid (60-100k)
E02588,143000,0,5,5,High (100k+)
E02589,137000,0,4,7,High (100k+)
E02590,73500,0,5,3,Mid (60-100k)
E02591,61500,0,4,7,Mid (60-100k)
E02592,65500,5,3,5,Mid (60-100k)
E02593,107000,5,3,8,High (100k+)
E02594,148000,10,4,6,High (100k+)
E02595,72500,0,3,5,Mid (60-100k)
E02596,187500,10,3,4,High (100k+)
E02597,85500,5,3,5,Mid (60-100k)
E02598,148500,0,2,8,High (100k+)
E02599,182000,10,3,4,High (100k+)
E02600,141500,0,3,6,High (100k+)
E02601,107000,0,5,8,High (100k+)
E02602,198000,0,3,4,High (100k+)
E02603,73500,0,5,8,Mid (60-100k)
E02604,119000,15,4,6,High (100k+)
E02605,141500,15,4,7,High (100k+)
E02606,102000,5,4,6,High (100k+)
E02607,117000,15,4,6,High (100k+)
E02608,145000,10,3,6,High (100k+)
E02609,146000,10,4,3,High (100k+)
E02610,171000,0,5,7,High (100k+)
E02611,67500,15,3,4,Mid (60-100k)
E02612,102000,0,5,8,High (100k+)
E02613,96500,10,3,7,Mid (60-100k)
E02614,82000,5,3,7,Mid (60-100k)
E02615,122500,5,4,8,High (100k+)
E02616,100500,10,3,3,High (100k+)
E02617,75500,20,5,7,Mid (60-100k)
E02618,140500,5,3,3,High (100k+)
